detection_id,symbol,reason,tier,pivot_dist,target_new,target_legacy,target_code,breakout_price
bump_and_run_reversal_bottoms:001364,RDP,no_pivot_fits_lead_in,standard,,,13.062,13.062,10.598
bump_and_run_reversal_bottoms:001365,RDP,ok,premium,38.0,12.5,10.4,10.4,8.66
bump_and_run_reversal_bottoms:001366,REE,no_pivot_fits_lead_in,premium,,,17.99,17.99,14.45
bump_and_run_reversal_bottoms:001367,REE,ok,standard,28.0,17.71,17.05,17.05,15.5
bump_and_run_reversal_bottoms:001368,REE,ok,premium,6.0,43.03,43.03,43.03,36.62
bump_and_run_reversal_bottoms:001369,RTB,ok,data_limited,28.0,21.93,21.64,21.64,15.96
bump_and_run_reversal_bottoms:001370,S12,no_pivot_fits_lead_in,data_limited,,,2.0,2.0,1.1
bump_and_run_reversal_bottoms:001371,S12,no_pivot_fits_lead_in,data_limited,,,3.3,3.3,2.9
bump_and_run_reversal_bottoms:001372,S55,ok,data_limited,8.0,21.1,20.77,20.77,18.57
bump_and_run_reversal_bottoms:001373,S55,ok,standard,36.0,21.78,20.78,20.78,17.83
bump_and_run_reversal_bottoms:001374,S74,ok,data_limited,12.0,6.772,6.19,6.19,5.534
bump_and_run_reversal_bottoms:001375,S74,cut_by_search_cap,data_limited,,,4.9,4.9,4.8
bump_and_run_reversal_bottoms:001376,S96,no_pivot_fits_lead_in,loose,,,5.3,5.3,3.0
bump_and_run_reversal_bottoms:001377,S96,ok,standard,95.0,5.3,3.2,3.2,2.4
bump_and_run_reversal_bottoms:001378,S99,no_pivot_fits_lead_in,premium,,,9.17,9.17,7.45
bump_and_run_reversal_bottoms:001379,S99,ok,standard,39.0,9.17,7.92,7.92,5.41
bump_and_run_reversal_bottoms:001380,S99,ok,standard,1.0,4.49,4.49,4.49,3.56
bump_and_run_reversal_bottoms:001381,S99,no_pivot_fits_lead_in,data_limited,,,6.49,6.49,5.57
bump_and_run_reversal_bottoms:001382,S99,ok,standard,100.0,12.43,8.48,8.48,7.62
bump_and_run_reversal_bottoms:001383,SAB,ok,premium,39.0,47.66,45.16,45.16,41.78
bump_and_run_reversal_bottoms:001384,SAC,ok,data_limited,8.0,7.03,6.63,6.63,5.29
bump_and_run_reversal_bottoms:001385,SAC,ok,data_limited,1.0,7.65,7.65,7.65,6.08
bump_and_run_reversal_bottoms:001386,SAC,ok,data_limited,9.0,8.35,8.35,8.35,7.19
bump_and_run_reversal_bottoms:001387,SAC,ok,data_limited,35.0,14.78,14.22,14.22,11.54
bump_and_run_reversal_bottoms:001388,SAM,ok,standard,36.0,12.86,10.64,10.64,8.47
bump_and_run_reversal_bottoms:001389,SAM,cut_by_search_cap,standard,,,8.16,8.16,5.99
bump_and_run_reversal_bottoms:001390,SAM,ok,standard,57.0,10.33,7.69,7.69,6.58
bump_and_run_reversal_bottoms:001391,SAP,ok,data_limited,5.0,10.2,9.3,9.3,6.5
bump_and_run_reversal_bottoms:001392,SAS,ok,standard,9.0,19.18,15.99,15.99,13.89
bump_and_run_reversal_bottoms:001393,SAV,ok,standard,16.0,3.78,3.76,3.76,3.31
bump_and_run_reversal_bottoms:001394,SAV,no_pivot_fits_lead_in,standard,,,4.27,4.27,3.23
bump_and_run_reversal_bottoms:001395,SAV,ok,premium,57.0,3.9,3.63,3.63,3.26
bump_and_run_reversal_bottoms:001396,SAV,ok,premium,23.0,16.37,13.86,13.86,12.78
bump_and_run_reversal_bottoms:001397,SAV,ok,premium,80.0,16.37,14.61,14.61,10.06
bump_and_run_reversal_bottoms:001398,SAV,ok,standard,10.0,12.34,12.2,12.2,10.54
bump_and_run_reversal_bottoms:001399,SB1,ok,data_limited,37.0,7.04,6.47,6.47,5.76
bump_and_run_reversal_bottoms:001400,SBA,ok,standard,2.0,9.91,9.91,9.91,8.68
bump_and_run_reversal_bottoms:001401,SBB,no_pivot_fits_lead_in,standard,,,18.0,18.0,16.1
bump_and_run_reversal_bottoms:001402,SBD,ok,data_limited,16.0,8.71,8.18,8.18,6.75
bump_and_run_reversal_bottoms:001403,SBH,ok,data_limited,20.0,33.1,32.71,32.71,29.85
bump_and_run_reversal_bottoms:001404,SBH,ok,data_limited,5.0,51.1,50.62,50.62,47.57
bump_and_run_reversal_bottoms:001405,SBH,ok,data_limited,2.0,41.9,41.9,41.9,38.6
bump_and_run_reversal_bottoms:001406,SBL,ok,data_limited,1.0,8.91,8.91,8.91,7.2
bump_and_run_reversal_bottoms:001407,SBR,ok,data_limited,23.0,15.37,15.37,15.37,12.24
bump_and_run_reversal_bottoms:001408,SBS,ok,standard,96.0,4.1,3.4,3.4,2.2
bump_and_run_reversal_bottoms:001409,SBS,ok,standard,18.0,2.4,2.3,2.3,1.7
bump_and_run_reversal_bottoms:001410,SBT,ok,standard,66.0,26.04,23.07,23.07,21.3
bump_and_run_reversal_bottoms:001411,SBV,ok,data_limited,56.0,19.36,17.57,17.57,16.21
bump_and_run_reversal_bottoms:001412,SBV,ok,standard,12.0,7.77,7.5,7.5,6.33
bump_and_run_reversal_bottoms:001413,SBV,ok,standard,14.0,15.73,14.23,14.23,11.59
bump_and_run_reversal_bottoms:001414,SBV,ok,data_limited,35.0,8.5,7.15,7.15,6.23
bump_and_run_reversal_bottoms:001415,SC5,ok,data_limited,32.0,22.95,22.95,22.95,17.7
bump_and_run_reversal_bottoms:001416,SCD,no_pivot_fits_lead_in,standard,,,42.34,42.34,46.36
bump_and_run_reversal_bottoms:001417,SCD,ok,data_limited,235.0,43.47,24.78,24.78,21.69
bump_and_run_reversal_bottoms:001418,SCD,ok,data_limited,28.0,25.4,23.95,23.95,22.3
bump_and_run_reversal_bottoms:001419,SCI,ok,premium,20.0,47.49,37.42,37.42,31.5
bump_and_run_reversal_bottoms:001420,SCJ,ok,standard,59.0,5.2,4.9,4.9,4.1
bump_and_run_reversal_bottoms:001421,SCJ,ok,standard,172.0,4.3,3.8,3.8,2.9
bump_and_run_reversal_bottoms:001422,SCL,no_pivot_fits_lead_in,standard,,,3.96,3.96,3.44
bump_and_run_reversal_bottoms:001423,SCL,no_pivot_fits_lead_in,standard,,,8.83,8.83,5.78
bump_and_run_reversal_bottoms:001424,SCR,ok,standard,42.0,6.64,5.22,5.22,3.73
bump_and_run_reversal_bottoms:001425,SCR,ok,standard,111.0,11.37,7.98,7.98,6.34
bump_and_run_reversal_bottoms:001426,SCR,ok,premium,23.0,6.17,6.0,6.0,5.23
bump_and_run_reversal_bottoms:001427,SCR,ok,premium,11.0,8.19,7.44,7.44,5.53
bump_and_run_reversal_bottoms:001428,SCS,ok,standard,75.0,63.31,56.69,56.69,47.35
bump_and_run_reversal_bottoms:001429,SCS,no_pivot_fits_lead_in,premium,,,69.16,69.16,62.06
bump_and_run_reversal_bottoms:001430,SCS,ok,premium,72.0,69.16,64.52,64.52,54.54
bump_and_run_reversal_bottoms:001431,SCS,ok,premium,163.0,79.67,72.0,72.0,55.19
bump_and_run_reversal_bottoms:001432,SD2,ok,standard,14.0,3.97,3.635,3.635,3.187
bump_and_run_reversal_bottoms:001433,SD2,ok,data_limited,23.0,7.191,6.999,6.999,5.072
bump_and_run_reversal_bottoms:001434,SD2,ok,standard,79.0,6.624,5.426,5.426,4.892
bump_and_run_reversal_bottoms:001435,SD3,no_pivot_fits_lead_in,data_limited,,,9.07,9.07,6.68
bump_and_run_reversal_bottoms:001436,SD3,ok,data_limited,25.0,6.1,5.5,5.5,4.7
bump_and_run_reversal_bottoms:001437,SD3,ok,data_limited,7.0,6.2,6.0,6.0,5.0
bump_and_run_reversal_bottoms:001438,SD3,ok,data_limited,11.0,8.9,7.6,7.6,5.7
bump_and_run_reversal_bottoms:001439,SD3,no_pivot_fits_lead_in,data_limited,,,7.0,7.0,6.5
bump_and_run_reversal_bottoms:001440,SD5,ok,standard,13.0,4.55,4.26,4.26,3.43
bump_and_run_reversal_bottoms:001441,SD5,ok,standard,54.0,4.25,3.96,3.96,3.64
bump_and_run_reversal_bottoms:001442,SD5,ok,data_limited,57.0,3.89,3.67,3.67,3.33
bump_and_run_reversal_bottoms:001443,SD5,ok,data_limited,62.0,3.33,3.08,3.08,2.44
bump_and_run_reversal_bottoms:001444,SD6,ok,standard,13.0,11.29,11.23,11.23,10.36
bump_and_run_reversal_bottoms:001445,SD6,ok,data_limited,67.0,4.6,4.4,4.4,3.3
bump_and_run_reversal_bottoms:001446,SD6,ok,data_limited,18.0,2.5,2.5,2.5,2.1
bump_and_run_reversal_bottoms:001447,SD7,ok,data_limited,3.0,11.4,11.4,11.4,9.6
bump_and_run_reversal_bottoms:001448,SD7,ok,data_limited,14.0,10.0,10.0,10.0,8.3
bump_and_run_reversal_bottoms:001449,SD7,no_pivot_fits_lead_in,standard,,,14.2,14.2,8.6
bump_and_run_reversal_bottoms:001450,SD7,ok,data_limited,35.0,5.9,5.6,5.6,4.4
bump_and_run_reversal_bottoms:001451,SD7,ok,data_limited,29.0,3.2,3.0,3.0,2.7
bump_and_run_reversal_bottoms:001452,SD9,ok,loose,16.0,4.89,4.6,4.6,4.01
bump_and_run_reversal_bottoms:001453,SD9,ok,standard,28.0,9.5,9.25,9.25,8.21
bump_and_run_reversal_bottoms:001454,SD9,ok,data_limited,6.0,5.47,5.3,5.3,4.41
bump_and_run_reversal_bottoms:001455,SD9,no_pivot_fits_lead_in,standard,,,8.39,8.39,6.53
bump_and_run_reversal_bottoms:001456,SDA,ok,standard,36.0,8.7,6.2,6.2,5.3
bump_and_run_reversal_bottoms:001457,SDA,ok,data_limited,134.0,6.2,3.0,3.0,2.7
bump_and_run_reversal_bottoms:001458,SDA,ok,standard,12.0,5.2,5.2,5.2,4.4
bump_and_run_reversal_bottoms:001459,SDD,ok,standard,7.0,5.2,5.2,5.2,4.1
bump_and_run_reversal_bottoms:001460,SDG,cut_by_search_cap,data_limited,,,28.864,28.864,17.908
bump_and_run_reversal_bottoms:001461,SDG,ok,data_limited,17.0,21.936,19.864,19.864,15.801
bump_and_run_reversal_bottoms:001462,SDN,no_pivot_fits_lead_in,data_limited,,,29.765,29.765,23.5
bump_and_run_reversal_bottoms:001463,SDP,ok,data_limited,8.0,2.9,2.8,2.8,2.4
bump_and_run_reversal_bottoms:001464,SDP,cut_by_search_cap,data_limited,,,1.6,1.6,1.2
bump_and_run_reversal_bottoms:001465,SDT,no_pivot_fits_lead_in,standard,,,9.1,9.1,7.32
bump_and_run_reversal_bottoms:001466,SDT,ok,data_limited,36.0,6.31,5.91,5.91,5.28
bump_and_run_reversal_bottoms:001467,SDT,ok,data_limited,16.0,5.2,4.83,4.83,4.54
bump_and_run_reversal_bottoms:001468,SDT,ok,standard,77.0,10.03,7.7,7.7,4.9
bump_and_run_reversal_bottoms:001469,SDT,ok,standard,112.0,6.2,5.1,5.1,4.4
bump_and_run_reversal_bottoms:001470,SDT,ok,loose,7.0,5.5,5.5,5.5,4.4
bump_and_run_reversal_bottoms:001471,SDU,ok,data_limited,70.0,9.76,6.44,6.44,4.49
bump_and_run_reversal_bottoms:001472,SDY,no_pivot_fits_lead_in,data_limited,,,4.0,4.0,3.7
bump_and_run_reversal_bottoms:001473,SEA,ok,standard,21.0,16.91,14.41,14.41,13.03
bump_and_run_reversal_bottoms:001474,SEA,ok,data_limited,137.0,14.49,11.82,11.82,10.67
bump_and_run_reversal_bottoms:001475,SEA,ok,premium,10.0,28.74,23.89,23.89,20.12
bump_and_run_reversal_bottoms:001476,SEB,no_pivot_fits_lead_in,data_limited,,,4.492,4.69,4.23
bump_and_run_reversal_bottoms:001477,SEB,ok,data_limited,40.0,19.471,18.025,18.81,17.51
bump_and_run_reversal_bottoms:001478,SEB,ok,data_limited,25.0,38.748,38.214,39.89,32.22
bump_and_run_reversal_bottoms:001479,SED,ok,data_limited,160.0,8.11,7.82,7.82,6.45
bump_and_run_reversal_bottoms:001480,SED,ok,data_limited,81.0,11.11,10.97,10.97,9.83
bump_and_run_reversal_bottoms:001481,SED,ok,data_limited,62.0,17.54,17.2,17.2,15.4
bump_and_run_reversal_bottoms:001482,SFC,ok,data_limited,53.0,17.76,15.11,15.11,11.76
bump_and_run_reversal_bottoms:001483,SFG,ok,standard,23.0,8.19,8.19,8.19,7.05
bump_and_run_reversal_bottoms:001484,SFG,no_pivot_fits_lead_in,data_limited,,,9.64,9.64,9.11
bump_and_run_reversal_bottoms:001485,SFI,ok,loose,21.0,9.95,9.8,9.8,8.87
bump_and_run_reversal_bottoms:001486,SFN,no_pivot_fits_lead_in,data_limited,,,5.43,5.43,4.98
bump_and_run_reversal_bottoms:001487,SGD,no_pivot_fits_lead_in,data_limited,,,28.096,28.096,22.401
bump_and_run_reversal_bottoms:001488,SGH,no_pivot_fits_lead_in,data_limited,,,47.33,47.33,44.15
bump_and_run_reversal_bottoms:001489,SGI,ok,data_limited,31.0,13.0,12.92,12.92,11.51
bump_and_run_reversal_bottoms:001490,SGI,ok,data_limited,24.0,14.56,14.56,14.56,12.63
bump_and_run_reversal_bottoms:001491,SGI,ok,data_limited,39.0,12.51,11.24,11.24,9.7
bump_and_run_reversal_bottoms:001492,SGN,no_pivot_fits_lead_in,standard,,,95.02,95.02,78.19
bump_and_run_reversal_bottoms:001493,SGN,ok,premium,45.0,83.65,80.66,80.66,69.75
bump_and_run_reversal_bottoms:001494,SGP,no_pivot_before_lead_start,data_limited,,,8.91,8.91,7.78
bump_and_run_reversal_bottoms:001495,SGP,ok,data_limited,50.0,13.18,12.8,12.8,9.1
bump_and_run_reversal_bottoms:001496,SGP,no_pivot_fits_lead_in,premium,,,41.16,41.16,32.05
bump_and_run_reversal_bottoms:001497,SGP,no_pivot_fits_lead_in,premium,,,35.6,35.6,24.4
bump_and_run_reversal_bottoms:001498,SGP,ok,data_limited,56.0,30.1,26.1,26.1,23.2
bump_and_run_reversal_bottoms:001499,SGR,ok,data_limited,57.0,17.71,12.468,12.468,10.972
bump_and_run_reversal_bottoms:001500,SGT,no_pivot_fits_lead_in,data_limited,,,4.34,4.34,3.17
bump_and_run_reversal_bottoms:001501,SGT,ok,standard,25.0,18.85,17.8,17.8,16.25
bump_and_run_reversal_bottoms:001502,SHA,ok,standard,48.0,4.17,4.01,4.01,3.49
bump_and_run_reversal_bottoms:001503,SHA,ok,standard,17.0,4.01,3.71,3.71,3.4
bump_and_run_reversal_bottoms:001504,SHA,ok,standard,60.0,3.66,3.34,3.34,3.07
bump_and_run_reversal_bottoms:001505,SHB,no_pivot_fits_lead_in,standard,,,2.47,2.47,2.18
bump_and_run_reversal_bottoms:001506,SHB,ok,loose,35.0,2.58,2.0,2.0,1.86
bump_and_run_reversal_bottoms:001507,SHB,no_pivot_fits_lead_in,standard,,,6.64,6.64,4.68
bump_and_run_reversal_bottoms:001508,SHB,ok,loose,35.0,19.17,18.18,18.18,15.33
bump_and_run_reversal_bottoms:001509,SHC,ok,data_limited,10.0,14.352,12.276,12.276,11.553
bump_and_run_reversal_bottoms:001510,SHE,no_pivot_fits_lead_in,standard,,,9.35,9.35,6.94
bump_and_run_reversal_bottoms:001511,SHE,ok,data_limited,12.0,8.72,8.01,8.01,6.03
bump_and_run_reversal_bottoms:001512,SHE,ok,standard,5.0,8.08,8.08,8.08,6.92
bump_and_run_reversal_bottoms:001513,SHI,no_pivot_fits_lead_in,standard,,,5.88,5.88,5.35
bump_and_run_reversal_bottoms:001514,SHI,ok,premium,48.0,20.87,17.31,17.31,13.4
bump_and_run_reversal_bottoms:001515,SHN,ok,premium,1.0,13.51,13.51,13.51,10.79
bump_and_run_reversal_bottoms:001516,SHP,no_pivot_fits_lead_in,standard,,,8.06,8.06,6.85
bump_and_run_reversal_bottoms:001517,SHS,ok,standard,83.0,1.7,1.53,1.53,1.37
bump_and_run_reversal_bottoms:001518,SHS,ok,standard,66.0,1.47,1.21,1.21,1.02
bump_and_run_reversal_bottoms:001519,SHS,ok,standard,13.0,2.58,2.35,2.35,2.29
bump_and_run_reversal_bottoms:001520,SHS,no_pivot_fits_lead_in,premium,,,16.23,16.23,15.22
bump_and_run_reversal_bottoms:001521,SHS,no_pivot_fits_lead_in,standard,,,18.18,18.18,14.12
bump_and_run_reversal_bottoms:001522,SID,ok,data_limited,33.0,24.58,20.94,20.94,15.27
bump_and_run_reversal_bottoms:001523,SID,ok,data_limited,29.0,16.23,14.16,14.16,10.62
bump_and_run_reversal_bottoms:001524,SID,ok,data_limited,127.0,14.16,12.49,12.49,10.13
bump_and_run_reversal_bottoms:001525,SID,ok,data_limited,18.0,19.67,17.11,17.11,13.38
bump_and_run_reversal_bottoms:001526,SID,ok,loose,15.0,14.75,13.77,13.77,12.2
bump_and_run_reversal_bottoms:001527,SII,ok,premium,47.0,40.0,36.3,36.3,29.0
bump_and_run_reversal_bottoms:001528,SII,no_pivot_fits_lead_in,data_limited,,,21.2,21.2,21.1
bump_and_run_reversal_bottoms:001529,SIP,no_pivot_fits_lead_in,premium,,,25.44,25.44,19.26
bump_and_run_reversal_bottoms:001530,SIP,no_pivot_fits_lead_in,premium,,,47.61,47.61,36.88
bump_and_run_reversal_bottoms:001531,SIP,ok,premium,131.0,74.8,63.15,63.15,51.88
bump_and_run_reversal_bottoms:001532,SIV,no_pivot_fits_lead_in,data_limited,,,28.73,28.73,25.54
bump_and_run_reversal_bottoms:001533,SIV,ok,data_limited,83.0,30.44,30.44,30.44,22.31
bump_and_run_reversal_bottoms:001534,SJ1,no_pivot_fits_lead_in,data_limited,,,14.02,14.02,11.85
bump_and_run_reversal_bottoms:001535,SJ1,ok,data_limited,23.0,12.63,11.48,11.48,10.87
bump_and_run_reversal_bottoms:001536,SJ1,no_pivot_fits_lead_in,data_limited,,,13.63,13.63,10.16
bump_and_run_reversal_bottoms:001537,SJD,ok,standard,184.0,11.18,10.88,10.88,9.34
bump_and_run_reversal_bottoms:001538,SJD,ok,standard,3.0,12.39,12.25,12.25,10.29
bump_and_run_reversal_bottoms:001539,SJE,no_pivot_fits_lead_in,data_limited,,,14.22,14.22,12.41
bump_and_run_reversal_bottoms:001540,SJG,cut_by_search_cap,data_limited,,,14.65,14.65,10.99
bump_and_run_reversal_bottoms:001541,SJS,cut_by_search_cap,loose,,,7.32,7.32,6.35
bump_and_run_reversal_bottoms:001542,SJS,no_pivot_fits_lead_in,premium,,,10.45,10.45,8.51
bump_and_run_reversal_bottoms:001543,SJS,ok,premium,5.0,19.5,18.92,18.92,17.14
bump_and_run_reversal_bottoms:001544,SKG,ok,premium,17.0,32.21,29.73,29.73,24.68
bump_and_run_reversal_bottoms:001545,SKG,ok,standard,34.0,11.33,9.39,9.39,8.35
bump_and_run_reversal_bottoms:001546,SKG,no_pivot_fits_lead_in,premium,,,18.2,18.2,14.8
bump_and_run_reversal_bottoms:001547,SKG,no_pivot_fits_lead_in,premium,,,13.26,13.26,11.36
bump_and_run_reversal_bottoms:001548,SKN,ok,data_limited,19.0,12.616,9.643,9.643,7.714
bump_and_run_reversal_bottoms:001549,SKV,ok,data_limited,43.0,17.84,15.92,15.92,14.68
bump_and_run_reversal_bottoms:001550,SKV,ok,premium,6.0,42.31,41.5,41.5,34.58
bump_and_run_reversal_bottoms:001551,SLS,ok,premium,107.0,123.33,119.24,119.24,93.53
bump_and_run_reversal_bottoms:001552,SMA,ok,standard,19.0,2.689,2.689,2.689,2.104
bump_and_run_reversal_bottoms:001553,SMA,ok,premium,4.0,13.467,12.23,12.23,9.345
bump_and_run_reversal_bottoms:001554,SMB,no_pivot_fits_lead_in,data_limited,,,5.93,5.93,5.59
bump_and_run_reversal_bottoms:001555,SMC,ok,standard,34.0,13.5,12.6,12.6,11.05
bump_and_run_reversal_bottoms:001556,SMC,ok,premium,19.0,44.44,43.34,43.34,30.87
bump_and_run_reversal_bottoms:001557,SMC,ok,premium,26.0,15.0,13.2,13.2,10.55
bump_and_run_reversal_bottoms:001558,SMT,no_pivot_fits_lead_in,standard,,,16.21,16.21,12.79
bump_and_run_reversal_bottoms:001559,SMT,ok,standard,40.0,23.71,13.48,13.48,9.51
bump_and_run_reversal_bottoms:001560,SMT,ok,standard,77.0,8.96,7.14,7.14,4.84
bump_and_run_reversal_bottoms:001561,SNC,cut_by_search_cap,data_limited,,,7.824,7.824,5.934
bump_and_run_reversal_bottoms:001562,SNZ,no_pivot_fits_lead_in,premium,,,28.91,28.91,24.5
bump_and_run_reversal_bottoms:001563,SNZ,ok,standard,27.0,40.12,35.8,35.8,31.0
bump_and_run_reversal_bottoms:001564,SPC,ok,data_limited,29.0,19.287,16.59,16.59,14.71
bump_and_run_reversal_bottoms:001565,SPC,ok,data_limited,100.0,19.287,16.021,16.021,14.64
bump_and_run_reversal_bottoms:001566,SPM,no_pivot_fits_lead_in,data_limited,,,20.37,20.37,18.16
bump_and_run_reversal_bottoms:001567,SPM,ok,standard,15.0,12.81,12.61,12.61,10.98
bump_and_run_reversal_bottoms:001568,SPM,no_pivot_fits_lead_in,standard,,,12.63,12.63,11.0
bump_and_run_reversal_bottoms:001569,SPM,no_pivot_fits_lead_in,data_limited,,,21.05,21.05,16.45
bump_and_run_reversal_bottoms:001570,SPM,ok,data_limited,69.0,21.05,16.51,16.51,13.56
bump_and_run_reversal_bottoms:001571,SQC,ok,data_limited,43.0,14.3,9.9,9.9,8.0
bump_and_run_reversal_bottoms:001572,SRA,ok,data_limited,30.0,0.7,0.63,0.63,0.54
bump_and_run_reversal_bottoms:001573,SRA,no_pivot_fits_lead_in,loose,,,2.81,2.81,2.48
bump_and_run_reversal_bottoms:001574,SRA,ok,standard,96.0,11.45,10.2,10.2,7.9
bump_and_run_reversal_bottoms:001575,SRA,ok,data_limited,53.0,4.9,4.0,4.0,2.8
bump_and_run_reversal_bottoms:001576,SRC,ok,standard,9.0,8.57,8.4,8.4,7.64
bump_and_run_reversal_bottoms:001577,SRC,ok,data_limited,27.0,15.78,15.78,15.78,12.07
bump_and_run_reversal_bottoms:001578,SRC,no_pivot_fits_lead_in,data_limited,,,16.79,16.79,14.2
bump_and_run_reversal_bottoms:001579,SRF,no_pivot_fits_lead_in,standard,,,7.87,7.87,6.68
bump_and_run_reversal_bottoms:001580,SRF,ok,standard,22.0,11.17,10.55,10.55,9.09
bump_and_run_reversal_bottoms:001581,SSB,ok,standard,14.0,20.51,19.64,19.64,18.25
bump_and_run_reversal_bottoms:001582,SSC,ok,data_limited,56.0,33.63,30.41,30.41,28.44
bump_and_run_reversal_bottoms:001583,SSC,cut_by_search_cap,data_limited,,,27.98,27.98,25.2
bump_and_run_reversal_bottoms:001584,SSC,no_pivot_fits_lead_in,data_limited,,,32.84,32.84,30.16
bump_and_run_reversal_bottoms:001585,SSH,ok,premium,76.0,85.372,71.111,71.111,62.395
bump_and_run_reversal_bottoms:001586,SSI,no_pivot_fits_lead_in,premium,,,5.338,6.68,5.83
bump_and_run_reversal_bottoms:001587,SSI,ok,premium,21.0,5.905,5.905,7.39,6.24
bump_and_run_reversal_bottoms:001588,SSI,ok,premium,11.0,20.704,20.621,25.8,22.92
bump_and_run_reversal_bottoms:001589,SSM,no_pivot_fits_lead_in,standard,,,9.53,9.53,7.59
bump_and_run_reversal_bottoms:001590,SSM,no_pivot_fits_lead_in,data_limited,,,5.6,5.6,5.5
bump_and_run_reversal_bottoms:001591,SSN,ok,standard,11.0,15.0,14.9,14.9,10.6
bump_and_run_reversal_bottoms:001592,SSN,ok,standard,29.0,21.5,19.3,19.3,17.2
bump_and_run_reversal_bottoms:001593,ST8,ok,data_limited,57.0,12.53,10.73,10.73,9.24
bump_and_run_reversal_bottoms:001594,STB,ok,standard,42.0,17.92,16.92,16.92,15.42
bump_and_run_reversal_bottoms:001595,STB,ok,standard,181.0,17.92,17.25,17.25,14.75
bump_and_run_reversal_bottoms:001596,STB,cut_by_search_cap,premium,,,12.7,12.7,13.3
bump_and_run_reversal_bottoms:001597,STC,no_pivot_fits_lead_in,data_limited,,,6.76,6.76,6.243
bump_and_run_reversal_bottoms:001598,STC,no_pivot_fits_lead_in,standard,,,12.922,12.922,13.97
bump_and_run_reversal_bottoms:001599,STG,ok,data_limited,5.0,17.8,17.8,17.8,14.35
bump_and_run_reversal_bottoms:001600,STG,no_pivot_fits_lead_in,data_limited,,,17.0,17.0,14.7
bump_and_run_reversal_bottoms:001601,STG,ok,data_limited,11.0,34.9,32.8,32.8,30.0
bump_and_run_reversal_bottoms:001602,STG,cut_by_search_cap,data_limited,,,44.5,44.5,31.65
bump_and_run_reversal_bottoms:001603,STH,ok,standard,14.0,11.6,11.5,11.5,10.2
bump_and_run_reversal_bottoms:001604,STH,no_pivot_fits_lead_in,standard,,,23.8,23.8,21.1
bump_and_run_reversal_bottoms:001605,STK,ok,data_limited,39.0,7.59,6.85,6.85,5.41
bump_and_run_reversal_bottoms:001606,STK,ok,premium,8.0,7.03,6.95,6.95,6.24
bump_and_run_reversal_bottoms:001607,STK,ok,premium,22.0,17.43,16.55,16.55,15.71
bump_and_run_reversal_bottoms:001608,STK,ok,premium,28.0,17.43,16.62,16.62,14.91
bump_and_run_reversal_bottoms:001609,STL,ok,data_limited,23.0,6.3,5.8,5.8,3.0
bump_and_run_reversal_bottoms:001610,STL,ok,data_limited,61.0,4.7,4.0,4.0,2.8
bump_and_run_reversal_bottoms:001611,STL,no_pivot_fits_lead_in,data_limited,,,3.6,3.6,2.9
bump_and_run_reversal_bottoms:001612,STP,cut_by_search_cap,data_limited,,,2.93,2.93,2.53
bump_and_run_reversal_bottoms:001613,STP,ok,data_limited,7.0,2.87,2.6,2.6,2.21
bump_and_run_reversal_bottoms:001614,STP,ok,data_limited,1.0,6.98,6.98,6.98,5.73
bump_and_run_reversal_bottoms:001615,STT,ok,data_limited,41.0,2.2,2.0,2.0,1.8
bump_and_run_reversal_bottoms:001616,SVC,ok,standard,49.0,19.96,17.99,17.99,14.65
bump_and_run_reversal_bottoms:001617,SVG,ok,data_limited,18.0,6.8,6.0,6.0,4.6
bump_and_run_reversal_bottoms:001618,SVI,ok,data_limited,9.0,77.724,73.935,73.935,56.56
bump_and_run_reversal_bottoms:001619,SVN,ok,standard,15.0,5.0,4.7,4.7,3.7
bump_and_run_reversal_bottoms:001620,SVN,ok,standard,22.0,5.0,4.9,4.9,3.8
bump_and_run_reversal_bottoms:001621,SVT,ok,data_limited,55.0,6.09,4.04,4.04,3.07
bump_and_run_reversal_bottoms:001622,SVT,ok,standard,8.0,11.75,11.75,11.75,8.51
bump_and_run_reversal_bottoms:001623,SVT,ok,standard,10.0,8.93,8.75,8.75,7.69
bump_and_run_reversal_bottoms:001624,SWC,ok,standard,52.0,34.25,32.62,32.62,27.64
bump_and_run_reversal_bottoms:001625,SWC,ok,standard,13.0,22.66,22.66,22.66,18.94
bump_and_run_reversal_bottoms:001626,SWC,no_pivot_fits_lead_in,loose,,,24.2,24.2,21.39
bump_and_run_reversal_bottoms:001627,SWC,ok,standard,3.0,31.72,31.63,31.63,25.19
bump_and_run_reversal_bottoms:001628,SWC,no_pivot_fits_lead_in,data_limited,,,36.1,36.1,25.5
bump_and_run_reversal_bottoms:001629,SZE,ok,standard,24.0,11.37,11.3,11.3,9.7
bump_and_run_reversal_bottoms:001630,SZG,no_pivot_fits_lead_in,data_limited,,,34.511,34.511,30.731
bump_and_run_reversal_bottoms:001631,TA9,no_pivot_fits_lead_in,standard,,,10.04,10.04,6.35
bump_and_run_reversal_bottoms:001632,TA9,ok,data_limited,25.0,5.98,5.36,5.36,4.64
bump_and_run_reversal_bottoms:001633,TA9,ok,data_limited,37.0,5.81,5.11,5.11,4.37
bump_and_run_reversal_bottoms:001634,TAN,no_pivot_fits_lead_in,standard,,,43.0,43.0,36.0
bump_and_run_reversal_bottoms:001635,TBC,no_pivot_fits_lead_in,standard,,,24.33,24.33,22.7
bump_and_run_reversal_bottoms:001636,TBR,no_pivot_fits_lead_in,data_limited,,,8.465,8.465,6.717
